,Tweet,Emotion,Intensity
1156,"And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is ",fear,0
1157,Don't faint. New Cisco IOS vulnerabilities were announced yet again. What would be shocking? If theyâ€™re patched this week by users.,fear,1
1158,"@GlobeChadFinn Sadly, not enough names.  The whole farewell tour situation would make me shy away from good value b et.",fear,0
1159,@loismackey_ @Dory nah way that's horrible,fear,0
1160,@ducktapepr @midnightaction @juliea592 @catherinerusse2 I dread to think... #DirtyPeople,fear,1
1161,@USAneedsTRUMP @HillaryClinton @realDonaldTrump awe!!! #cnn so bias and doesn't care about people only money,fear,0
1162,Thank god the feds did not raise rates. Assume they are nervous about a world where 990 is the new employee  form  &amp; the safety net is zilch,fear,0
1163,@sphiwememela...its bad.I am fearing for my lifeðŸ™,fear,3
1164,So not pumped for this interview #nervous,fear,2
1165,"Swear to God don't get a smart meter from your power company, 8 months of daft bills, 6 visits from British Gas #nightmare #stressed",fear,2
1166,Thoroughly enjoying AHS tonight. #ahs #horror #americanhorrorstory,fear,0
1167,"Study finds #awe &amp; #wonder of something greater than self, leads to #creative boosts of expansive thinking. @outsideonline #write #thoreau",fear,0
1168,@BuzzFeedAndrew @MattMurph24 start a countdown clock to reporting that pompous bully &amp; liar christie is asking president HRC for a pardon,fear,0
1169,induction day tomorrow for pizza express ,fear,0
1170,@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness ,fear,0
1171,"it's horrible cos no one can relate,  everyone is happy and dandy in one way or another",fear,0
1172,How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc,fear,0
1173,"@eliroth ya know I love ya man, but #TheGreenInferno really fucked with my head....(giggle)..do it again. #epic  #ineedtherapy",fear,0
1174,"@Curculiunculus @System1Politics Yep, as I pointed out before, it's the politics of loathing. That's why the big candidates are so horrible.",fear,0
1175,I have serious separation anxiety ðŸ˜­ðŸ˜­ðŸ’”,fear,3
1176,okay i AHVE to start mob psycho 100 today. if i dont im going to fight myself,fear,0
1177,@Cassena13 I know if I wasn't an optimist I would despair.,fear,0
1178,I don't want speak front to him #afraid #intimidate #nopanicattack,fear,3
1179,I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.,fear,0
1180,@lhbrown1990 @Jimcummingsacme I'm afraid to look!,fear,3
1181,@missmeliss465 @WellWeds @siggyflicker @whispernghope @mcrichard awe I feel so bad being naive ou is the worst,fear,2
1182,@SteveBryantArt I was pretty sure it was a Golden Ticket. Get a tour. Make a mistake. Something horrific will happen to you. Good day sir.,fear,0
1183,"@TenPercent @emmajtracey @MetroUK not at all surprised unf, getting partially sighted Mum &amp; pushchair on trains a nightmare #ignorantpublic",fear,0
1184,@GuardianAus @guardian because there is a realistic probability that a clown might be their next president. #clown #uspol #nightmare,fear,2
1185,#PeopleLikeMeBecause of some unknown reason but I try to discourage it,fear,0
1186,"@jk_rowling never thought an angry oompa loompa would be my Boggart, but there you have it. #boggart #PresidentTrump #nightmare",fear,1
1187,"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain",fear,3
1188,#AnthonyWeiner #DISTRACTION #what is really going on? #selection #election #Syria #terrorism #race #riots #GasCrisis2016 #NoDAPL #rape,fear,3
1189,@maggyvaneijk Old age?! No hope for the rest of us. Destined to become deatheaters by 50 ,fear,0
1190,"@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, #awful! #GOPATS",fear,0
1191,10 page script due Friday for class. Who said I could do this MFA thing?  #GradSchoolProblems #someonetelltinafeytohireme,fear,1
1192,@theurbanologist the tunnels! I shudder to think of the grimy tweets...,fear,1
1193,MSM stoking #fear. Please remember the beautiful prayerful protests in Dallas and Atlanta. Smile at a stranger. We make each other strong.,fear,0
1194,What we fear doing most is usually what we most need to do.' ~Tim Ferriss #inspiring #inspired #motivation #fear #success #hustle,fear,0
1195,"@NGilbert92 @_c0urtknee_ haha it's me, shocking I know ðŸ˜‚ you'll hear me moan I'm too cold in winter â›„ï¸",fear,0
1196,"Shriekfest is lining up VOLUNTEERS! Oct 6-9, only serious inquiries please!  shriekfest@aol.com  see free films! ",fear,0
1197,About 7 weeks till I can pick up my camera again. Though I think there is a group cemetery shoot in october I can make! #photography #horror,fear,0
1198,"Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again... #shocking",fear,0
1199,@KimPiggie @kristasaidthis oh every people can make tipo. It is terrible bullying them about that. It's trvial and very sad.ðŸ˜”,fear,1
1200,Jeans with fake pockets #horrible,fear,0
1201,I just deleted my save file trying to load it up. Now I have to start. All. Over. Again. I am going to freaking kill someone. Pray for me.,fear,3
1202,and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets #nightmare,fear,1
1203,"When your body says FUCK YOU BITCH, You ain't sleeping\n#sleep #cantsleep #drained #restless",fear,1
1204,We ashamed of being an ally to you. Pakistan sacrificed almost 50000 civilians by siding you in war on #terror @JudgeTedPoe,fear,1
1205,Jeans with fake pockets ,fear,0
1206,#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL,fear,0
1207,â€œThe #greatest fear #dogs know is the #fear that you will not come back when you go out the #door #without them.â€   \n  â€•#Stanley #Coren,fear,1
1208,omg i just heard my dads alarm go off have i really been up all this time,fear,0
1209,"Goodmorning fam, do you know that your critical condition pave way for your miracle, so #dont #worry #be #happy",fear,0
1210,"This white lady just told me that I incite suspicion based on how I look, being 6'4', having tatoos, athletic build and wear a durag. WOW!",fear,0
1211,Just #terrible from the cats there. Wow. #AFLCatsSwans,fear,0
1212,"Jesus wept! Another RNS from #rusty @metaltigerplc quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is ",fear,0
1213,"Fear blocks blessings, faith unlocks them. #ManUp  #faith",fear,0
1214,"Happy Birthday to my favorite author, @StephenKing #horror #writer #author",fear,0
1215,i had a panic attack the other night because i thought my mum was out but she was actually downstairs and she started bashing around hrjdjd,fear,3
1216,Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! ,fear,1
1217,Whatt a trailerrrr !!! @karanjohar @AnushkaSharma #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !!  #longingformore,fear,0
1218,"Don't be #afraid of the space between your #dreams and #reality. If you can #dream it, you can #make it so",fear,0
1219,@metrotrains why is there no disabled access at pontefract monkhill? #terrible,fear,0
1220,"If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop #start",fear,0
1221,a vote for #killary is like sticking a knife in a toaster #shocking #MakeAmericaGreatAgain,fear,0
1222,honestly all my friends do bnc i mean it and i am feeling #terrible hahaha,fear,0
1223,I have a job interview with @BarclaysUK in Loughborough next month #nervous!!!,fear,2
1224,@alyssaxbeauty nightmare before Christmas,fear,0
1225,The only thing scary about a 1-armed man trying to scare someone is the fact that he feels his 1 arm is only good for tryin to scare someone,fear,0
1226,The focal points of war lie in #terrorism and the #UN needs to address #violentextremism,fear,2
1227,#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the ,fear,0
1228,@Netflix_ME penny dreadful season 3?,fear,0
1229,happiness is... not having to set the alarm clock for the next day,fear,0
1230,"Ignored broken tooth for so long, now have abscess. Need dentist but #fear makes it hard for me to go..45 and still can't go to dentist",fear,3
1231,@NativeApprops @SBShear @HuffingtonPost Shew. That was ,fear,0
1232,When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' #shocking,fear,0
1233,&gt;.&lt; too much clutter in my brain with recent little changes that I haven't yet processed... #dying #panic #IveBeenBusierWhyAmIOverwhelmed :(,fear,2
1234,Did you know I specialise in #anxiety  and #panic attacks? Get in touch for all of my solutions for you. #Coventry,fear,0
1235,"@joeyskawaii i know i don't know u, but physiatrists are seriously the number one best thing for people with anxiety.",fear,0
1236,Thanks for ripping me off again #Luthansa â‚¬400 not enough for a one way flight to man from Frk then â‚¬30 for a bag then free at gate ,fear,0
1237,3:45am and off to the hospital! Elouise's waters have gone!  #Labour #LittleSister #superexcited,fear,0
1238,I'm such a shy girlðŸ™„,fear,1
1239,"@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, ! #GOPATS",fear,0
1240,even walking around with my family members who carry guns makes me nervous and theyre my family....,fear,2
1241,"@ManUnitedWriter He has had a dreadful first half, not to mention rashford would've got on the end of a couple of those through balls #pace",fear,0
1242,The 2008 crisis was just the tremor In advance of the earthquake',fear,1
1243,a panic attack AND CALL YOURSELF A REAL FAN makes me so mad like i dont even have the words to explain. this is why some people give no +,fear,1
1244,Good Morning!!!\n\n#leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech #fear,fear,0
1245,"@erickogi @citizentvkenya @OfficialJMbugua but at what price. The near misses are too many, am afraid it may translate into something else",fear,1
1246,@AmyMek this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country). #despair #wakeupcall,fear,1
1247,"What a shamefull, unequal, dangerous and worrying world we live in nowadays! #terrifying #Charlotte  #shitworldforourkids",fear,3
1248,So is texting a guy 'I'm ready for sex now' considered flirting?' ,fear,0
1249,@camilluddington the fact that YOURE nervous makes me want to crawl in a hole,fear,3
1250,@maddie_truex just wait till they hit you with the 5am fire alarm in the middle of winter. Those are sweet,fear,0
1251,@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact #shocking,fear,0
1252,"It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway. ",fear,0
1253,Let's refuse to live in #fear - #sotoventures,fear,0
1254,@SherriEShepherd because #whitepeople are #afraid of large #blackmen?,fear,1
1255,@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a #nightmare!!  #disgusted,fear,2
1256,"@JogglingDroid @BrancoCarmine @Otto_English yeah, #UK was quite the ",fear,0
1257,Ffs dreadful defending,fear,0
1258,#NawazSharif says India poses unacceptable conditions to dialogue.#India's only condition is an end to #terrorism. :@MEAIndia,fear,1
1259,So is texting a guy 'I'm ready for sex now' considered flirting?' #shocking,fear,0
1260,Rear garden alarm activated  at Telford house at 106.4.,fear,0
1261,"3 #tmobile #stores, #original #note7 #customer and zero #results... What's going on guys?  #customerservice #2hour #waittime",fear,0
1262,"@chutneysupercat hi lovely brownie, MM is calling me tuppytupperware.. its awful",fear,0
1263,In honor of Shawty Lo passing away I made Dey Know my new alarm clock song so I wake up with the right attitude everyday lol,fear,0
1264,I realized that it is not #death that I #fear but it is the act of dying. \n#life,fear,2
1265,"And there you go. After that wild start, wouldn't be surprised at all if Sweden wins this game. Too much experience there to panic.",fear,0
1266,Projection is perception. See it in someone else? You also at some level have that within you. #anger ,fear,0
1267,"@sandahlcarrie Your comments concern us, Carrie. Please DM your record locator and details.",fear,0
1268,"If you follow #Trump, a certified #bully there is no question you or your children may go to #War vs consumate #Diplomat @HillaryClinton",fear,0
1269,I wish harry would start tweeting people again,fear,0
1270,Fuck me....what the fuuuuuuuck did I just watch?!?! #STAGESCHOOL is awful.....no that flatters it!! #shocking ðŸ˜®ðŸ‘Ž,fear,1
1271,"Goodbye everyone, tremendous #LTHEchat tonight",fear,0
1272,Romero is fucking dreadful like seriously my 11 month old is better than him.,fear,0
1273,Accrington Stanley? Who are they? Exactly. Things looking dire for West Ham despite the win. What's changed since March? #bbcfootball,fear,1
1274,"Ever been really lonely and your phone keeps blowing up, but you just canâ€™t pick it up and respond to people?  #recluse #issues",fear,2
1275,@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness #terrible,fear,0
1276,Hey no turn over after a kick - way to go Texans!  Way to go!  #Texans #terrible #noheart,fear,0
1277,When your friends want to go out drinking but you know you gonna have to say no because social #anxiety runs your life,fear,3
1278,First day of college feeling nervous,fear,3
1279,"@_stardust_3 unless your concern is people figuring out who you are for wtvr reason, I don't see why you shouldn't tweet about other things",fear,0
1280,You make me breathless.,fear,0
1281,"Somewhere I rd a rpt tht Pakis wr afraid of TSD &amp; asked it 2 shut dn. Congis obliged &amp; exposed it,hounded them.time to revive. #BadlaofUri",fear,0
1282,On my life I'll never understand why anyone would pay money to see @LifeOfDesiigner #terrible,fear,0
1283,Staff on @ryainair FR1005. Asked for info and told to look online. You get what you pay for. #Ryanair @STN_Airport #Compensation ,fear,0
1284,I get soooo nervous when an actually attractive guy tries to talk to me in person. Like 9/10 I turn him down just from habit ðŸ˜­,fear,2
1285,"Even after @O2 ref the Â£5k fraud, they still treat me like dirt. No returned calls or apology #shocking #customerservice @mse @resolvercouk",fear,0
1286,"@soozclifford Sure have... Sydney are too tough, too quick and their 'team' pressure is too much for the Cats to handle. Motlop/Cowan ",fear,0
1287,"@asda if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered - I'm winning today-sadly I didn't ",fear,0
1288,"@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment #shocking",fear,0
1289,"I walked 3.4 miles today, the most I've walked since I got #rhabdo. Going back to work tomorrow.. here's to hoping it goes okay ",fear,0
1290,"Don't #worry if you're not the best , if you are doing something you #love , you're heading in right direction ...",fear,0
1291,I don't get how people can leave their phone on don't disturb all day...does your mom not threaten you when you don't respond within seconds,fear,0
1292,Might start stanning Lady Gaga again - more so than last time - but shhh don't tell Connor,fear,0
1293,@pronounced_ing However I am pretty sure my over excitement did not help your bullet journal fright. ðŸ™ƒ,fear,0
1294,@RussiaInsider Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4 #terrorism,fear,1
1295,@JordanChariton If that doesn't out Dem's in panic mode then I don't know what will...,fear,0
1296,@Cernovich It's like the horror movie The Hills Have Eyes...,fear,0
1297,@bothsocial Thanks for the follow! Hope youâ€™re having a terrific day!,fear,0
1298,second episode of AHS 6 here i go ,fear,0
1299,#India is sponsoring terrorism in #Balochistan. #KulbhushanYadav an Indian spy agent was arrested in Balochistan by Pakistani forces.,fear,1
1300,@TheDuranSite Russian mistrust of the U.S is well justified &amp; the precaution they've taken are very prudent.,fear,0
1301,"@ccrago It was dreadful, even after he met the Catfish he still thought it was her!",fear,0
1302,me: are you guys dating yet #trans #nervous #blowjobs #TFB dating in mack north ohio Bewdley,fear,0
1303,@safety @Support \nHi ðŸŒ·\nWhy do you always suspend ISIS hunters\n \nðŸ‘‰@snafy2019\n\nKindly please reinstate our members\n*He fights terrorism d/n,fear,0
1304,the day they disclosed they caught her googling cholroform we were fucking aghast,fear,1
1305,@TimesNow indian army crossed loc into pok to bust terror camp on 20th Sept night?,fear,2
1306,"From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism",fear,1
1307,@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. #terrible,fear,0
1308,@TJ_FASHO lmao clown my own hair I'm going to dread lmao,fear,0
1309,This has #turned out #better then I expected admitting you tried to #intimidate ðŸ˜‚ðŸ˜‚ #cantstoplaughing I really can't and it's in #spokeword,fear,0
1310,#GetSmartWithARQ is a smart way to start investing and #whiteicenetwork is smart source 2 #start #skilled #manpower #recruitment for ur firm,fear,0
1311,"@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. #awful",fear,0
1312,If I was a ghost I'd haunt people by giving them cramps in both of their legs when they do cardio ðŸ˜ˆðŸ˜ˆðŸ˜ˆ #Mwahaha,fear,0
1313,@EASPORTSFIFA EA sports technical support team really suprised me ðŸ˜Š SUPRISED ME AT HOW SHIT THEY WERE ,fear,0
1314,@LanaDelRey @Ocelottacash tfw ur fans panic cuz they think u cut ur hair,fear,0
1315,Last night I had a dream that today was Christmas. I woke up screaming because I wasn't ready. ,fear,2
1316,"@asda if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered - I'm winning today-sadly I didn't #awful",fear,0
1317,"It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista #nightmare",fear,0
1318,Getting ready to open the tastings at Whisky Shop Dufftown Autumn festival! #panic #murraymcdavid #whisky #drams,fear,0
1319,STAY JADED everyone is ,fear,0
1320,#ADHD &amp; #anxiety are #IRRELEVANT\nAnyone will be #EVICTED if a significant amount of rent HAS NOT BEEN PAID \n#mentalhealth aside\n#CantPay,fear,2
1321,@mas_critical The irony is that those protesting about this kind of stuff are the Orwellian nightmare they think theyâ€™re fighting against.,fear,0
1322,"@DatelineNBC this is a sight, sound &amp; smell to behold in person--still gives me the creeps to think about. ",fear,2
1323,@jdwmaguire 'They will be a formidable challenge' Roy Hodgson on Northampton Town *shudders*,fear,0
1324,"If her legs aren't shaking, you're not doing it right.",fear,0
1325,Watching It Follows.  This is a super freaky movie.  #horror #scary,fear,2
1326,@jk_rowling @Riverfeather207 Donald Trump in the White House #shudder,fear,3
1327,@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ibishotel1 to give me my keys back. They aren't for my house! ,fear,0
1328,We hesitate to #live our #dream because of some unknown #fear which actually does not exist.' #AqeelSyed\n\n#LifeisBeautiful #LiveWithPurpose,fear,0
1329,"@OddNMacabre One day I'm drinking a bottle of nyquil, the other I'm sleeping zero. My lovely #horror fam, which should i watch? ðŸŽ©",fear,0
1330,Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet. #horror #amwriting,fear,0
1331,I'm literally never home and my parents threaten to charge rent if I don't start cleaning the house everyday. OK.,fear,0
1332,"@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create #BlackLivesmatter ",fear,1
1333,"My wedding is in two weeks and I'm actually really nervous. I just want things to go right, I don't want to get sick or get canceled ;;",fear,3
1334,@cazzrhughes its reflective of the current political debate ,fear,0
1335,I always thought I was too empathetic but it's becoming clear that the majority of you guys are plain insensitive to an alarming degree,fear,0
1336,@JonnyDunn93 and Gerrard was awful then,fear,0
1337,@amychozick @jswatz Not a word about terrorism.,fear,0
1338,my husband lost Â£800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care #nightmare #airbnbnightmare,fear,2
1339,"Aberdeen st Johnstone, let's see who can punt it the furthest #awful",fear,0
1340,@AdoreDelano ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! #nervous,fear,0
1341,"@TheYoungEvans_ 'Kylie, you know me. I won't take no for answer for this kind of things...' *he would smirk and start on the crust.*",fear,0
1342,"Really.....#Jumanji 2....w/ The Rock, Jack Black, and Kevin Hart...are you kidding me! WTF! #ThisIsATerribleIdea ",fear,0
1343,So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points #shocking,fear,0
1344,Beginning the process to see if working is an option. #mentalhealth #complexptsd ,fear,1
1345,Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration #afraid #great #motivation,fear,0
1346,If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees ,fear,0
1347,If I could turn anxiety off--I would. #nooneunderstands ,fear,3
1348,#Debates2016 #AskTrumponeQuestion why do you #bully and # insult #people so much more than any other candidate in history? Not leadership,fear,1
1349,My mind always seems to work its best at night #restless,fear,0
1350,SO many great pics from the show in TokyoðŸ˜ I like all his outfits now except the lace one w those horrible pants....ðŸ’,fear,0
1351,#NewYork: Several #Baloch &amp; Indian activists hold demonstrations outside @UN headquarters demanding Pak to stop exporting #terror into India,fear,1
1352,Have the producers of @soverybritish ever been outside of their country? These are universal problems. #worldwide ,fear,0
1353,That rocky horror remake looks a bit w a n k,fear,0
1354,I look #horrible today and I just saw 6 people ik in the past 10 min :-),fear,0
1355,@JoyOfBearding The Haunting is my favorite horror movie too! Actually one of my favorite movies of all time no matter the genre.,fear,0
1356,"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol #horrible",fear,0
1357,Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life ðŸ™„ ,fear,1
1358,@jkriv You're most welcome. Please check with us anytime you have a question or concern.,fear,0
1359,Absolutely shocking. The decline of Rooney is a little embarrassing really!,fear,0
1360,Retweeted Dr. Rand Paul (@RandPaul):\n\nStop fueling a Middle East arms race and worsening an already horrific refugee crisis in Yemen.,fear,1
1361,A nation with a large part of the population living in #fear  of the police is neither #great nor #free  - it's actually a #fascist  nation,fear,2
1362,"By officialy adopting #BurhanWani, a #Hizbul terrorist, #Pakistan n #NawazSharif hv md a cardinal mistake 2day tht'll haunt fr years. #UNGA",fear,2
1363,Set n alarm '@Innocentia_T: I wanna nap but I'm scared I'll wake up tomorrow .',fear,1
1364,Nothing worse than an uber driver that can't drive. #awful,fear,2
1365,"@BenjySarlin @MargieOmero @MonmouthPoll not to worry, he'll flip Wisconsin",fear,0
1366,"339:709 A local habitation and a name.\nSuch tricks hath strong imagination,\nThat, if it would but apprehend some joy,\n#AMNDBots",fear,0
1367,Not sure that men can handle a woman that's got her crap together. #intimidation #independent,fear,0
1368,"Rollover car crash on warren st, traffic is horrid #Boston",fear,1
1369,I'm just always too shy,fear,1
1370,"i hope this comes back to haunt you, then maybe you would know just how it felt to be like me at my lowest",fear,2
1371,India wants to #shake #hands with # pakistan ..... but as usual pakistan #cheat with every #indian \n\n..........shameless pakistan,fear,0
1372,Remember your journey is unique! Don't get discouraged because you're comparing your journey to someone else's. You will get there!,fear,0
1373,"@Orrible_Ives I didn't say anything bad about the situation great mate, can't believe some were. Makes me despair of humanity",fear,0
1374,I'm such a shy person oh my lord,fear,3
1375,"you make my heart shake, bend and break.'",fear,0
1376,I get so much PUSSY\nP - panic attacks \nU - uncontrollable anxiety \nS - suicidal fantasies \nS - sadness \nY - yearning for death,fear,3
1377,"@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT) #terror #TRUMP #FAIL",fear,1
1378,#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax,fear,0
1379,Sickness bug! #awful,fear,1
1380,How I Murdered Your Mother #SpookyTv #horror,fear,1
1381,@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a !! #disgusted,fear,0
1382,I wish you stayed in Da Gump I'll make you panic like the last rapper,fear,0
1383,@AttentiAlGatto LOL! Why would it scare me? It doesn't make any sense at all but it doesn't scare me! {chuckles},fear,0
1384,okay false alarm it's working again,fear,0
1385,Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry,fear,0
1386,I can never find the exact #emoji that I'm after at the exact moment that I need it #panic,fear,2
1387,"Mary Berry - what's the icing on top of your Bakewell tart? It looks like horrid Mr Kipling, not something Derbyshire would recognise #GBBO",fear,0
1388,She was so posh it frightened me. I'm still scared.,fear,3
1389,That last minute was like watching a horror show #GBBO ðŸ˜¥,fear,0
1390,@NaziaMemon01 yeah a terror packed terror supported speech..,fear,1
1391,bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church ,fear,0
1392,"@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing. #unhappy #mean #troubled #vile ",fear,0
1393,@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details. #terrible #customerexperience,fear,0
1394,T minus 10 hours till I meet with a designer who wants me to model his new fashion line ðŸ˜¬ðŸ˜¶ !!!,fear,1
1395,@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts #horrible,fear,0
1396,@Evan_McMullin @TheBlazeRadio Classic SHITLIB bullshit. Create a horrible problem and then 'discuss' how to solve it. What a PIMP.,fear,0
1397,"This is the first time I've written anything on this series in over two years, so I'm checking back in for one last nightmare.",fear,2
1398,@corruptmelon now im feeling the #worry,fear,3
1399,How can America be so openly embracing racism. #dismayed,fear,1
1400,"*in the car with mariah, the bass is literally shaking the windows, hard rap blasting, no one is talking, looking straight ahead*",fear,0
1401,Hey no turn over after a kick - way to go Texans!  Way to go! #Texans  #noheart,fear,0
1402,#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ... #shocking #junk #trash,fear,0
1403,"If children live with #ridicule, they learn to feel ",fear,0
1404,"@cstonehoops Gonzaga not listed in the article but at 65/1 they have tremendous value, they are top10 team for sure, got everything you want",fear,0
1405,Marcus Roho is dreadful,fear,0
1406,I am a third year college student and and English major. Today is the first time I've ever written an essay without having a panic attack,fear,0
1407,Go away please ... I'm begging Â»Â»Â» #depression #anxiety #worry #fear #sadness \nDreams of joy and my baby to be found...Sits on #AndisBench,fear,3
1408,@rsiereilly my heart did the flutter,fear,0
1409,"@tbergg1 mine are good rn, gonna be horrid after next week",fear,0
1410,@chloemcaleese what a nightmare!,fear,2
1411,"#Pakistan is â€˜terrorist stateâ€™, carries out #war crimes: #India to @UN.\n#UNGA #terrorism #UN",fear,1
1412,It's better to be wetter than it is to be dry' jesus christ Val don't be shy hen ðŸ˜‚ðŸ˜‚ #GBBO,fear,0
1413,Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows,fear,0
1414,Danish pastries...oh know my nightmare! Old boots is a good description #GBBO,fear,0
1415,@danielleelowell awe man I'm mad I'm sitting here already cutting tulle and ribbon already ðŸ˜‚,fear,0
1416,Southend players always haunt Man U,fear,0
1417,@yonahimes they never posted stuff like this?????\ni mean i was able to scroll over it so it wasnt a big deal but it was ,fear,0
1418,"The more videos @PanicAtTheDisco  post, the more i am convinced i might should not have done that #fear #Brendonati",fear,2
1419,Can't even believe just seeing you set my anxiety off ðŸ–•,fear,2
1420,Excited and nervous for Tuesday,fear,0
1421,Another day Another flight ðŸ™ˆ  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet  #alwaysdelayed,fear,0
1422,@JasonBHampton it's Bowers. I went and drove it for a while this evening #horrible,fear,0
1423,im so tired but i still have thisbhuge history test in a few minutes i cant afford to get freaked out now oh god if i have an anxiety attack,fear,3
1424,"@RealMichaelKay Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? #awful",fear,0
1425,I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. #anxiety,fear,3
1426,@p4pictures it would be great but what if the card crashes ðŸ˜±. It's happened to me twice #nightmare,fear,3
1427,Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.,fear,0
1428,@Cinestrong something a cyber bully would say,fear,0
1429,"@dburka I'm not sure what's worse: that, or the use of Comic Sans on a website (or anywhere else)  #comicsans",fear,0
1430,"Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.",fear,0
1431,That free kick from Rooney was awful,fear,0
1432,"@AlZeidenfeld @DavisMattek @FI_GPP_Quotes @LoughyFI @FantasyInsiders terrible handle, but I owe whoever runs it a lot. #GPPHallMonitor",fear,0
1433,Caballero is shocking,fear,0
1434,American horror story in bed ðŸ‘ŒðŸ¼,fear,0
1435,Paranoia is a fear every races has,fear,1
1436,"When you wake up, scroll through social media, and another father was taken from his child #nightmare #everyday #KeithLamontScott",fear,2
1437,onus is on Pakistan' : @MEAIndia after #Uri #terror attack,fear,1
1438,I'm so restless,fear,2
1439,PM #SheikhHasina in @UN speech terms #terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.,fear,0
1440,@quiettcricket can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting?,fear,0
1441,And I cried in front of my guy last night. And it's just been a horrible week but it's only for a week,fear,1
1442,@Joey7Barton I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player #bully,fear,0
1443,My life is going downhill at an alarming rate,fear,2
