,Tweet,Emotion,Intensity
860,Bes! You don't just tell a true blooded hoopjunkie to switch a f*c@n' team that juz destroyed your own team. You juz don't! ,anger,3
861,I only have to wave a fiery cross and we will f**kin' do this!,anger,3
862,"@justyne_haley it does. if one person ruins season 13 for me, I will be so angry",anger,3
863,"I think Paul is what's bitter, not the pastry",anger,2
864,I hate not having the answers I need. #tomourssuck #prayinsnotcancer ,anger,2
865,"@mdivincenzo9 he's stupid, I hate him lol ",anger,2
866,@MintMilana where is the outrage when black children get killed in the crossfire between blacks shooting each other?,anger,3
867,My anger is boiling over.,anger,3
868,you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm #offended,anger,2
869,@JaredWyand Maybe if it was transgender the media would cover it ,anger,2
870,@jamiesonhelen @MarianKeyes all three of my agin's on the pout .,anger,0
871,@everycolorbot more like every color looks the same #triggered #colorblind ,anger,1
872,"@Christelle_C Actually, wait, I do, the constant outrage thing gets on my wick sometimes and it happened to flick my annoyance today. :)",anger,3
873,Everybody talking about 'the first day of fall' but summer '16 is never gonna die #revenge @Drake,anger,1
874,I'm much to full of resentment,anger,3
875,Listening to Joey really helps me and my anger.,anger,2
876,Now that I have my ex's number now its time to prank him. #revenge #prank #whatprankIshoulddo seriously what prank I should I do,anger,2
877,ethan was with someone in the car when he did his revenge on grayson,anger,0
878,"@SageHillfarms @HintonAlisa @hb_heather Hey, Jayme! Were yourðŸ‘‚ðŸ‘‚ burning cuz I was talking about you?ðŸ˜ Are you going tomorrow?",anger,1
879,Stop tracking back you fucking potato faced cunt errrr infuriating ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜   #Rooney #mufc,anger,3
880,@UnknownAndYoung â€” a low growl escaping him. Oh oh.,anger,1
881,@WatcherDev @WarcraftDevs put so much artefact points into fury and cant raid... literally wasted 1 month of my life! Thanks blizzard,anger,3
882,"@thedrepabon BLM was outraged by the shooting in NC the other day, turns out the guy pointed gun at police. Wait for facts before outrage",anger,1
883,"Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5",anger,0
884,@AudreyKare i'm like half expecting some rabid troll to come into my mentions accusing me of being a csa apologist or something lmao,anger,2
885,@MartinClouseau - as CEO of a charity you could reasonably expect @eduardo_LACS not to attempt to crudely inflame tensions.,anger,2
886,sorry im so #bitter i just. i either want a pure ur or literally any card from the sets i like but every time i draw for the sets i like&gt;,anger,2
887,"After becoming boiling hot, after slowly melting, my heart is frozen.",anger,1
888,I wanna kill you and destroy you. I want you died and I want her back. #emo #scene  #fuck #die #hatered,anger,3
889,"@__lucymellor No idea, just exhausted and I was tidying my room and just burst out crying ... fs",anger,0
890,"You will never find someone who loved you like I did. And that my love, will be my revenge.",anger,2
891,@warFarePower dip it in boiling water,anger,1
892,Boy oh boy! our weekday schedule is crazy! But no matter how tired I am I do whatever it takes to keep the smile on Kai's face from a frown,anger,0
893,"@DouthatNYT @jbouie @DamonLinker Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.",anger,2
894,@AdamSinger bubble implies it will burst?,anger,1
895,Paul forever. Paul should have won! Paul played such a better game! #BB18 ,anger,1
896,You forever straight so fix that frown u goodðŸ˜‡ @amayyaaag__,anger,1
897,Recommended reading: Prisoners of Hate by Aaron Beck ,anger,0
898,"@MagicalMunicorn May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. #revenge",anger,0
899,Congress acting indignant over the  #EpiPen pricing is quite disingenuous since they craft the laws that allow such gouging!!,anger,1
900,@keithboykin unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec,anger,2
901,@haileywiggins_ @flenner_alisha good. Takes more muscles to frown than smile,anger,0
902,@VerizonSupport thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks #angry,anger,3
903,@cxmbeferre so you WOULDNT date me????? #offended,anger,2
904,"Don't be offended,\nI'm just doing something that,\nGives your life more hurts.\n\n #haikuchallenge  #poetry",anger,2
905,Thatmoment you're watching #worstcelebritycooks and your bubble is burst by finding out KyleXY is gay and marriedðŸ˜­ #nochance #KindaDontMindðŸ˜‰,anger,2
906,"Y'all really insult coz of soccer???  Lmao, wow!!!!!!",anger,1
907,Will I offend you\nif I am truthful but kind\nor will you see why?\n@baffled #haikuchallenge #offend,anger,2
908,Who the hell is drilling outside my house?! Literally got to sleep at half four after a busy shift and these twats have woken me up #fuming,anger,3
909,so many 'protests for peace' going on lately but all i see is people burning down they're own cities and hometowns. Practice what u preach.,anger,3
910,"Why does @dapperlaughs have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages ",anger,3
911,"Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick! #rage #wtf  #murder",anger,3
912,I'd rather dump gasoline all over myself and run into a burning building than use Excel.,anger,3
913,Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #anger #innerconflict #conflict #values,anger,1
914,"Nurse practitioner: 'you look pretty bad. No offense of course.'  \n\nThank you, that really added that spark of positivity I needed today.",anger,1
915,"Why does @dapperlaughs have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages #raging",anger,3
916,@canada4trumpnow @donlemon he has BAD TEMPERAMENT #tantrums #HissyFits,anger,3
917,@Hoopdawg87 @MickThePerm Meanwhile white cops keep killing black people. But there's less outrage about that. Strange society that.,anger,2
918,@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? ,anger,0
919,wanna go home and focus up on this game . Don't wanna rage at all,anger,0
920,@JamieRJN She's all over the political map in her relentless pursuit of power.,anger,0
921,Praying for the #Lord to keep #anger #hate #jealousy away from your heart is a sign of #maturity #conciseness,anger,0
922,troubled soul don't loose your heart 'cause joy and peace he brings and the beauty that's in store outweighs the hurt of life's sting.,anger,0
923,Dear hipster behind me at the game I am finding it very hard to pay attention while you talk about the politics of grapes of wrath. SHUT UP!,anger,3
924,I freaking hate working with #word on my phone  #write #writing #writerslife #writerproblems #writer,anger,2
925,S/O to the girl that just hit my car...not only did she get lucky w/ no scratch but also from being spared the wrath of sleep deprived KaitðŸ™ƒ,anger,2
926,ok so i got my madden 17 refunded but now i gotta wait a few days for the money and now gotta pre-order fifa again....,anger,1
927,Glad I didn't watch smackdown because I can't see my men @JasonJordanJJ @WWEGable lose. #sohurt #revenge,anger,2
928,When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.,anger,0
929,They gonna give this KKk police bitch the minimum sentence..just wattch ,anger,3
930,"@smendler (1) Watch out for memes &amp; statements designed to make you feel outrage, but that don't give you anything to *do* about situation",anger,2
931,@1VoiceMatters @MichaelTPremo just got wind of #MenForChoice and it doesn't infuriate me. Just makes me sad for the generation.,anger,1
932,@fluffysoftlouis no no. I insist that you give me your best insult first,anger,2
933,Might just leave and aggravate bae,anger,1
934,@CallofDuty how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it #cod #rage,anger,2
935,resentment is rlly my shit.,anger,2
936,Now that @Jasmine_Wrn has snapchat back it's a constant battle to see who can get the ugliest snap of one another ðŸ˜‚ðŸ™ƒ #snap survival,anger,1
937,The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren't innocent but clearly cooperate irritate tf outta me,anger,3
938,Fear the fearsome fury of the forest fawn!,anger,0
939,Every dancers dream song #snap #worldpower,anger,0
940,"@Lexual__ @jdspielman10 RIP to the 100s of black men,, women,CHILDREN killed in Chicago. Where is the outrage?",anger,2
941,fuming,anger,3
942,"@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.",anger,2
943,Look what we have available in store now!!!\n\nLiquid incense for those who can't burn sticks or cones or have smoke in they home!!!!,anger,0
944,"tbh amy i don't know why you need to sort your life out, it's looks like your having a great time' thanks tiff ðŸ˜‚ðŸ’œ",anger,0
945,Men in rage strike those that wish them best. #rage #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope,anger,3
946,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! ,anger,2
947,@delta correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us. #furious,anger,3
948,"@RelUnrelated While I do not see Sailer Mars being a raging liberal, I doubt that she would say such a thing.",anger,1
949,"@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already.",anger,2
950,@oscar_perria a multimillionaire spoiled brat who gets In a self righteous huff bc his friend is Muslim is a non starter bye!,anger,3
951,@politico @realDonaldTrump another angry white man!,anger,3
952,"Mm, okay. Ham for you and turkey for me.' Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\n@DarkSithKenobi",anger,0
953,@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO ,anger,1
954,"Kik to trade, have fun or a conversation  (kik: youraffair) #kik #kikme #messageme #textme #pics #trade #tradepics #dm #snap #bored",anger,0
955,@iAmSJ I'm so mad for our clients I'm furious lmao,anger,3
956,Chris ate all my mac n cheese so imma eat all his taffy ,anger,1
957,He who is affected by an insult is infected by it.,anger,1
958,"@savageimiike one of my favorite songs brother, real talk. ",anger,0
959,"@sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?",anger,2
960,I can't even right now #bb18 ,anger,0
961,Skipping meals is the national way of showing #disappointment and #anger. #wiz,anger,1
962,@JBCrewdotcom how his own fans insult him,anger,1
963,Stk is expensive but i'f rather take a bigger female there than tiff. You all see how slim she is and how she loves to eat.,anger,0
964,@LiamCannon1 He's just too raging to type properly... Ha ha!,anger,0
965,#My #blood is so #bitter for satan to test #becouse #cleanse by the #blood of #Jesus christ....#amen.,anger,2
966,Sting is just too damn earnest for early morning listening. #sting,anger,1
967,"In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep ",anger,3
968,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED #revenge,anger,0
969,I have 1000 rabid grizzly bears I'm going to scatter in neighborhoods all over America.\n\nThey're poor refugees!\n\n#InYourNeighborhoodNotDC,anger,3
970,What a fucking muppet.  @jRwild1 #fuming #stalker.,anger,3
971,@kagehime3 I'm so starved for content I'd take it but I'd def pout about it (ÕŸàº´Í«àª˜ ÕŸàº´Í«),anger,1
972,"Yo,if you're talking about horoscopes do you really have any clue as to what you're saying or are you gonna act offended when I question it?",anger,3
973,I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered,anger,3
974,i resent being tired and annoyed that the word Wiener is splashed across the news. this should be a slam-dunk for me,anger,2
975,"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. ",anger,0
976,@zavierdaniels had to snap going crazy ðŸ˜­ðŸ˜­,anger,1
977,I am using twitter as a coping mechanism for raging out at this kid oops?,anger,2
978,@PearseDoherty @harrymcgee @IrishTimes That might sting for a bit lads but you'll get over it.     #betterwithsinnfein,anger,1
979,I am their fury. I am their patience. I am a conversation.,anger,0
980,Panpiper playing Big River outside The Bridges in SR1 ,anger,0
981,My cat is bloody lucky the RSPCA weren't open at 3am last night!!! #fuming ðŸ˜¡ðŸ±,anger,3
982,@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! ,anger,0
983,Stuck in a infuriate scrum about hegemonists. #infuriate #scrum #scrum #Stuck,anger,3
984,Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?,anger,2
985,@GarthJennings loved #sing #tiff but 1 q there is 1 japanese line but obviously spoken by non japanese. no way to find japanese for 1 line?,anger,0
986,"@Pharah_Amari [Reyes snarled in frustrated anger, steel claws flexing dangerously. But she uttered those damning words, it seems to snap --",anger,2
987,Spurs radio commentator referred to Mauricio Pochettino as 'MoPo' and I felt a sudden surge of rage.,anger,3
988,People you need to look up the definition of protest. What you are doing is not protesting is called vandalism. #angry #stop,anger,3
989,Since the 'update' my @iPhone loses power nearly 40% faster.  #furious,anger,3
990,Michelle is one of the worst players in bb history #bb18 #bbfinale ,anger,2
991,"Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta, so sad so sad ðŸ˜·ðŸ˜·",anger,1
992,@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol,anger,0
993,@DMAnthonyJoseph @TheClumpany No grudge. Only truth in abundance.,anger,0
994,"@Klipto the orange one is #poisonous and #bitter. You shouldn't judge the #blue one by how it looks but by how it tastes, #delicious.",anger,0
995,Ive always wondered how long Angelina put up with Brad's crap. Not gon lie ðŸ˜ ,anger,2
996,Focus on yourself. Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt.,anger,0
997,@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel ,anger,3
998,"What's a Kali's kitten? [She asked, a frown curling on her fair skinned forehead as he showed her the scar] A cat did - (@ScarredTiger)",anger,1
999,There are adults commiting serious crimes in the name of protest.(like burning a library) how are we just expecting them to get a warning?,anger,2
1000,@SportingTommo @ASFCofficial no doubt we are going to struggle this year. But moments like that from Payet take the sting out of it.,anger,1
1001,"Anger that you are willing to take out on people &amp; the world in general, &amp; ALL #police, is WORST, most indefensible kind of #anger.",anger,3
1002,@Callidissima @ahouseingotham wrath of khan is one of the best movies of all time,anger,0
1003,"@SpookyHelder ...specifically are the cause of it all, and they resent being considered the enemy.",anger,1
1004,How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door.  #mad ##,anger,3
1005,why are people so angry toward veggie burgers at in n out wtf,anger,1
1006,@NessaMatthews he's perfect. But not even in that way where you sort of resent him or suspect that he leads a double life. Just perfect.,anger,0
1007,@shae_caitlin ur road rage gives me anxiety.,anger,1
1008,when you find out the initiative isn't even a thing ðŸ˜§ #revenge,anger,2
1009,Stuck in a infuriate scrum about hegemonists.  #scrum #scrum #Stuck,anger,3
1010,I didn't find out about this till today due to my bff telling me. I am so disgusted and offended by this.,anger,3
1011,Living life so relentless,anger,1
1012,Everton not playing and fume on here have day off,anger,3
1013,"meeting tiff at the mall soon, congrats on getting that L babesâ£",anger,0
1014,"[ @HedgehogDylan ] *she would frown a bit, folding her arms* 'why is it that every time I'm in need of assistance someone expects a lil **",anger,2
1015,"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. ",anger,0
1016,Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry,anger,2
1017,I need to stop second guess myself and just go with the first thought and go with it. #relentless,anger,1
1018,You sting like a bee but you're still my honey.,anger,0
1019,"Not sorry for that burst of anti #Allo spam, fuck any messaging app launching in 2016, without encryption on by default.",anger,3
1020,@RMCunliffe I don't read articles by people who rage about how horrible 'Cybernats' are. Got it?,anger,2
1021,@Iucifaer you can go on what you usually do its just their own personal reason and not mean to offend anyone :(,anger,3
1022,im 16 if you want to see my dick snap/kik me at hiya2247 ðŸ˜˜ #kik #kikme #snapchat  #snapme #horny #porn #naked #young,anger,2
1023,Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs,anger,0
1024,"@TrevorHMoore @paget_old In Scotland, the right-wingers are the most rabid anti-nationalists. Socialists are mostly in favour.",anger,2
1025,i had an hour of football practice under the boiling sun and now i have 2hr volleyball practice under the BOILING SUN AGAIN,anger,3
1026,"As your own lives in order to complete our amazing life journey successfully, it is there. #bitter",anger,1
1027,Me: *sees incense burner* is this for drugs?,anger,0
1028,If I do my homework now I can watch revenge and possibly go out tonight'\n*plays on phone for 2 hours to avoid doing homework,anger,1
1029,Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' ðŸ˜‚ ,anger,0
1030,"I just poured boiling water on my foot.. now my cup of tea is less enjoyable, but worse my football career is foiled.",anger,2
1031,It's #ThirstyThursday which means it's time to #rage. Get ready for tonight with personal #hydration. Book now. 305-912-4937. #itslit #miami,anger,0
1032,whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me,anger,1
1033,im 16 if you want to see my dick snap/kik me at hiya2247 ðŸ˜˜ #kik #kikme #snapchat #snap #snapme #horny #porn #naked #young,anger,0
1034,@rtrn94 Mine is that the party did decide but the party has been slowly transformed into a vengeful hell-cult of white male resentment,anger,3
1035,I can't even right now #bb18 #rage,anger,3
1036,I just love it when people make plans for me without actually including me in this process ,anger,2
1037,Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.  #AdultingIsTheWorst,anger,0
1038,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid  #hypocrisy,anger,2
1039,@CallumPinner you came in at silly o'clock and woke me up that's what happened #wasted ,anger,3
1040,Love how Megan is raging about this Kendall Jenner photo and I'm sat here like ðŸ¤”ðŸ™ƒ,anger,1
1041,the Bushes were good with the forces of resentment when it made them money and gave them power. Now that it doesn't they've changed tunes.,anger,1
1042,Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO,anger,0
1043,@DRUDGE_REPORT @FoxNews good thing the FBI didn't offend them!,anger,2
1044,"@lydss_xx @tharealversace @fatbellybella fuckin luv incense, this is me as fuck ðŸ˜‚",anger,2
1045,@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer ðŸ˜¡ ,anger,3
1046,Drop Snapchat names #bored #snap #swap #pics,anger,2
1047,@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the ,anger,3
1048,can't believe Achilles killed me! #angry,anger,3
1049,I'm just doing what u should b doing just minding my business and grinding relentless @LITO615,anger,0
1050,"@len_snart gives a frustrated growl, before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-",anger,1
1051,straight people are canoodling on the quad and I'm ,anger,1
1052,"Especially when it comes to voicing a displeasure, if you can't tell me straight up then hold your peace âœŒï¸ï¸",anger,0
1053,@IrishTimesPol @IrishTimes Irish citizens boiling drinking water in 2016 leaves one foot firmly in the bog!,anger,2
1054,@TokyoSexPolice can I get away of this wrath by reading manga instead of watching overdone anime,anger,2
1055,@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.,anger,2
1056,@JankHambrams You sound like my husband @Enistachia ... he makes hotter and hotter sauce - the fiery torment brings him mouth-joy! ðŸ”¥,anger,0
1057,Why are people that don't have iPhones so bitter about iPhones???? Can someone explain,anger,3
1058,@Dominos_UK worst thing is i have confimation from them ,anger,2
1059,Said it before and I'll say it now: America is really fortunate that black people only want equality and not revenge.,anger,2
1060,@TobyIrish1 Yes but you were specifically fuming about him not signing enough people,anger,2
1061,doing some testing with my current earth burst team,anger,0
1062,@IllinoisLoyalty that Rutgers game was an abomination. An affront to God and man. We must never speak of it again.,anger,2
1063,@kerrybowen_ you have anger issues!,anger,2
1064,Follow me on Snapchat ðŸ‘» Carlabtst15 #snapchat #snap,anger,0
1065,"@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. #bitter",anger,2
1066,@kateracculia @themathofyou It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the rage.,anger,0
1067,Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??,anger,2
1068,@snowangel415 @cjwalters66 Maybe also being attacked by Tom's rabid fans to whom he &amp; his clothes were always perfect also put me off him...,anger,3
1069,@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. #bitter,anger,2
1070,"@voguemagazine, did you not learn from @FreePeople 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes ðŸ™„",anger,2
1071,Ughhh love a clean house and my incense lit aromatherapy,anger,0
1072,@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite #inflame,anger,3
1073,ðŸ”¥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.ðŸ”¥ #anger \n\n~Mark Twain,anger,2
1074,and i will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers,anger,3
1075,Absolutely fuming I've just scratched all my car ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡,anger,3
1076,"@huwellwell One chosen by the CLP members! MP seats are not for people to dole out to their mates, we elect candidates. #fuming",anger,3
1077,@ArizonaCoyotes not to mention the GRA guy stops me but let's the 2 ppl in front of me go. WTF. My blood is boiling.,anger,3
1078,Using multiple combs simultaneously is what I like to call impressive work!!    ;-O  #ohsnap #daaamn,anger,0
1079,@winksahoy we about to get shit on by the wrath of winter out of nowhere,anger,3
1080,Need a new outlet for ,anger,0
1081,RE: #politicallycorrect #BS   What if I am #offended by your assumption the USA should change because you are a 'visitor' &amp; don't like it?,anger,2
1082,I need to stop second guess myself and just go with the first thought and go with it. ,anger,0
1083,guys irritate me,anger,2
1084,@canada4trumpnow @donlemon he has BAD TEMPERAMENT  #HissyFits,anger,3
1085,@o2academybham since when the fuck can you not stand at a concert? ,anger,3
1086,@jamielamieee @gerbicapiral_ @Dory then I look at you and we burst out laughing,anger,0
1087,Congrats to #Nicole #bb18 ... Fix that nose now ðŸ˜’ðŸ’ðŸ»  #petty,anger,1
1088,We floated like butterflies. Now you sting like bees!',anger,0
1089,Worst juror ever? Michelle. You were Nicole's biggest threat. #bitter #bb18,anger,3
1090,when you find out the initiative isn't even a thing ðŸ˜§ ,anger,0
1091,How hard is it to get in touch with @bt_uk! One simple question I can't find answer to on website and 1 hour waiting for online chat ,anger,3
1092,If i could just get my line to block! #germantownbroncos #lilleague #popwarner #Broncos #usafootball  #lineman,anger,1
1093,@RegalisAzura \ngrasp the cobalt woman's own; which they did fairly easily. Fair cheeks would ignite into a fiery hue. Warm.. was the only,anger,1
1094,@GroupAnon black armed thug with a record carrying gun illegally gets shot by black cop. #outrage   This is a joke.Let em destroy their town,anger,3
1095,Cuz even the bible talks about the son coming back with a fiery sword he got from his mother. They just called her a whore in revelations,anger,1
1096,oh these old things on my face? nah they're not tears from school related anger and frustration nope never,anger,2
1097,Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!! #fume #instagram,anger,3
1098,@andrew_jrt I don't really understand the burst and semi auto version bc the damage doesn't change so those are essentially useless,anger,2
1099,#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax,anger,0
1100,Candice's standing pout face aggravates me every week,anger,2
1101,jelly baby is my favourite insult,anger,1
1102,I be trying to not stay playing madden and 2k 17 but its just so addictive ðŸ˜­ðŸ˜­,anger,0
1103,@Ms_HeartAttack holy shit it just a bee sting like fuck you're not dying,anger,2
1104,@JrDingy96 Ikr people still got a grudge against him for no reason like wtf?!,anger,3
1105,"Michelle, who did NOTHING is hating on Nicole's game hahaha.... #bitter #bb18",anger,2
1106,@skinkev let's rage,anger,1
1107,@GroovyBruce @larsrjs44 @AshvsEvilDead the 'groovier' part is an affront to common decency. No way @VancityReynolds agrees.,anger,0
1108,Losing the will 2 live with @virginmedia business bb gone down on hold for 23 minutes &amp; whoever picked up cut me off #fuming #NoWorkForMe,anger,3
1109,"Dear future big brother players, just chase dick all season and you too can win 500,00 dollars and an Sti #bb18 ",anger,0
1110,why are people so offended by kendall he ends photo shoot like seriously shut the fuck up,anger,3
1111,â€¢My brother grabbed me in a aggressive manner and as always @ImpetuousFiend threw tantrums like a kid only knowing how to express himself--,anger,3
1112,@xandraaa5 @amayaallyn6 shut up hashtags are cool ,anger,1
1113,@Bungie spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain #angry,anger,3
1114,@ManUtd you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing  #noloyalty #joke #notimpressed,anger,3
1115,@thatomahapa the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone,anger,1
1116,HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry  #bbmichelle,anger,0
1117,I got fever highs\nI got boiling blood,anger,3
1118,"@ParrishWalton @kjmgolf Also, our best assets on offense are our RB's and our WR's (longterm). Have to have an offense to utilize both.",anger,1
1119,I just got murdered in madden. ðŸ¤•,anger,1
1120,I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character.,anger,1
1121,@MarkTOByrne I offered @WholeFoods @amazon @CheapAir gold or silver but they said Nah... #bitcoin ,anger,1
1122,All hell is breaking loose in Charlotte. #CharlotteProtest #anger #looting,anger,3
1123,"Should I give the windy tiger those ankle and wrist tapes? I didn't include any character-specific details in the burning fox, so...",anger,1
1124,Glad I didn't watch smackdown because I can't see my men @JasonJordanJJ @WWEGable lose. #sohurt ,anger,0
1125,@ggreenwald @SusanSarandon We are blaming 5% of the fucking idiots who are putting the World in the middle of their tantrums. You are one.,anger,3
1126,@rumanaa_r @DaiIyRoasts what did I do to offend you? ðŸ™„ðŸ˜­ðŸ˜‚,anger,1
1127,When you break a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms,anger,3
1128,"Glasgow Girls' is a real tonic @stratfordeast:an eclectic range of songs, barbed humour and eloquence in its fiery rage against injustice",anger,2
1129,@Andy1129298 @hopheaddarrell fingers of fury!,anger,2
1130,BeyoncÃ© resentment gets me in my feelings every time. ðŸ˜©,anger,0
1131,i'll get my revenge soon,anger,2
1132,@RobertTaitWHU against Chelsea anything is possible haha. I'm fuming about that bet ðŸ™„ðŸ™„ðŸ™„ðŸ™„ðŸ™„ðŸ™„,anger,3
1133,We worship at Your feet\nWhere wrath and mercy meet\nAnd a guilty world is washed\nBy love's pure stream\nâ€”Graham Kendrick,anger,0
1134,"How can I tell Happy Anniversary, when u are not happy..  #ampalaya #paitpaitanangpeg",anger,0
1135,@mjmralph then it's poor packaging my Amazon and the fulfilled seller should be furious as much as you ðŸ˜•,anger,3
1136,Blood is boiling,anger,3
1137,"#Zumba, #PiYo and #HIIT sessions. Sweaty, burning but sooooooo good! #missedoutonsummerbikinibodybutwintersunbodywilldo",anger,0
1138,Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally,anger,0
1139,@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. ,anger,3
1140,Hate when guys cant control their anger ðŸ™ƒðŸ™ƒ,anger,3
1141,Every cal person I have on my snap has chic-fil-a on their story.. Lol #Yummy,anger,0
1142,"Oh my. Watching #rage. It's been like, ages",anger,0
1143,the girl sitting in front of me is chewing her gum like a cow &amp; im ready to snap ðŸ¤—,anger,3
1144,#ParentsofAddicts: let #wellness be your #revenge! -Al Anon speaker,anger,1
1145,I base when it's going to rain here off of brills snap stories.,anger,0
1146,"@interception225 you're looking for an argument that i'm not engaging in. He's not even speaking his own words, i'm not raging at him.",anger,1
1147,BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!,anger,2
1148,"I've learned to let go of resentment for people who have hurt me, because keeping it is like swallowing poison and expecting them to die.",anger,1
1149,@deshbhakthoon always unhappy and easily offended.,anger,2
1150,Oh man it's been so long since I've played #madden I am trash anymore.,anger,0
1151,"Like if you aggravate me constantly, byeeeeeeee",anger,2
1152,Candace &amp; her pout are getting right on my tits #GBBO,anger,2
1153,Time wounds all heels.\n\n#DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge #grudge #hate #time #funny #politics #Trump #POTUS2016,anger,1
1154,When someone rudely says all women should have long hair and your inner feminist tries not to rage,anger,2
1155,Connie's fuming at Bake Off and went 'fuck this I'm starting on the vodka',anger,3
1156,@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the #outrage,anger,3
1157,These #NewEnglandPatriots jerseys look like some whack ones that you tried to make when you made custom jerseys on #madden  04,anger,0
