,Tweet,Emotion,Intensity
591,Watch this amazing live.ly broadcast by @brooke_bridges  #musically,joy,2
592,A cheerful heart is an unending banquet.-Â Proverbs (Mishle) 15:16,joy,1
593,You have to find a way to top yourself. #glee,joy,0
594,Optimism leads to success. - Bill Kerr @Coach__Kerr #success #optimism #goals,joy,1
595,"- blood and mucus and he chokes and has to swallow, mirth cut too short. 'Wrong answer.' It takes some awkward movements - @PersuasiveFuck",joy,0
596,only time I am ever cheering for you Johnny,joy,0
597,#brigetjonesbabys #brigetjonesbaby was the best film! #hilarious - so good - so funny!! ðŸ™Œ,joy,3
598,#Sports Top seed Johnson chases double delight at Tour Championship,joy,1
599,@soboleskih Okay this is hilarious,joy,2
600,Watch this amazing live.ly broadcast by @footballrocks123456  #musically,joy,2
601,"Hey u never know, Channel 4's version of #GBBO might actually be quite good. A few adverts aren't the end of the world. #optimism",joy,0
602,"Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....",joy,1
603,I am so happy I have come across @HilltopBindery notebooks! #handmade would love to talk to you! #musthave #want #need #happy #amazing ðŸ“–ðŸ–‹,joy,3
604,"@ToyStoriesInt They look FAB, they were made for the big screen!Can't wait to see this evolve &amp; the bright future of these little toy people",joy,2
605,#ukedchat A4 Just go outside (or to the gym hall) and play! \n #education  #learning,joy,3
606,Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me #happy. #farm365,joy,3
607,@PeanutRD @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen  hey #sparkling is the word I just picked 4 my biz card,joy,1
608,This meth documentary is exhilarating,joy,0
609,Batman the animated series is a gift from the 90s animation gods,joy,2
610,"I want my highlight to be so bright that if I ever get lost and someone is looking for me in the dark, they'll find me.",joy,0
611,I love Mary's undying optimism. You could present her with dog shite and she'd find something good to say. #GBBO,joy,2
612,@Tweetermeyer The animated version was better,joy,0
613,@R1Breakfast Totes had to re-listen to the endless hilarity that was Tom Odell's 'raaar' this morning ðŸ˜‚ðŸ˜‚ðŸ˜‚ @grimmers @fionaradio @TinaDaheley,joy,2
614,@EducatedNPetty white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're another,joy,0
615,@xiankiefer @TheLincoln Book 5! It's so sprightly &amp; fun cuz he'd been reinvigorated by the Harry Potter series. I'm not kidding.,joy,2
616,Treat joy and laughter as a form of worship and spiritual warfare! #laughter #live #victory #worship,joy,2
617,@BrianaBanksxoxo I send ya a few #playful nibbles ðŸ˜‰,joy,3
618,@NHLstoreNYC  cheering for @TeamNA_WCH and @HC_Men,joy,2
619,"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #punny #lol #hilarious",joy,3
620,@readanerd cheer up chuckðŸ˜˜,joy,0
621,"So today, I un armed my silence. My lungs rejoice in freedom. My insides had color too! A woman counted! My jawbone became a razor! For free",joy,2
622,LOVE LOVE LOVE #smile #fun #relaxationiskey,joy,3
623,"Look at us, smiling in the photographâ™ª You can see the secrets behind the fake smilesâ™ª (*ãƒ»Ï‰ãƒ»*) (Â©FACTã€Œa fact of lifeã€)",joy,1
624,"Not by wrath does one kill, but by laughter.  Friedrich Nietzsche #friedrichnietzsche",joy,0
625,Cross Party Group on Crofting meeting tonight in @ScotParl. Suspect it's going to be a lively meeting....,joy,0
626,"If you simply act out of kindness, strength, and optimism, today will be the best day ever! @Tarleton_KINE @DrKaylaPeak @jssimpson9",joy,2
627,@ashleynwinters I don't like the statement but I love the optimism,joy,1
628,@mywrldsbl I can be your wolf if you want. Hihi~ ,joy,0
629,Be content .... Life is too short. ,joy,0
630,@hoemanda69 wtf is tenacious and jubilant,joy,0
631,Great to meet @BrightonChoir @MJParanzino tonight. What a lively and enthusiastic bunch! Look forward to working with you again!,joy,3
632,@Blancalanka96 thought it'd be fun and it is not fun but on the bright side I don't have to fight for parking,joy,0
633,"Be happy not because everything is good, but because you can see the good side of everything. #optimism",joy,1
634,@RealestCastiel just sitting close to him for an extended period of time was exhilarating because he's so beautiful and lively lol,joy,3
635,For what a beautiful day. ,joy,2
636,"Eve, Izzy, and Paige cheerfully sing songs together.",joy,2
637,"All i want to do is to be successful, be cheerful and to be happy with @DominicHussein",joy,1
638,"@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a modicum of your banter. #hilarious",joy,2
639,My ukulele bag has fallen apart. ï˜ WELLL AT LEAST my life hasn't yet!! #Joys\n\n#quote  #problemsolving #behappy,joy,0
640,Life izn't about pleasing each others...ðŸ˜•\n\n #hell #with ,joy,0
641,"A cheerful heart is good medicine, but a broken spirit saps a person's strength.' {Proverbs 17:22} #WednesdayWisdom",joy,0
642,@DavuuWart this is hilarious !!,joy,3
643,@Bluebelle89 @lsmith855 liking the optimism,joy,2
644,I turn 25 in two weeks. I am so happy. 24 was my darkest year yet. I am elated that I survived,joy,3
645,"No, just tweet pictures of four fictional characters who describe you. One should be an animated character. @sunshinessp411",joy,0
646,Loving @Speechless_ABC so far. Just hilarious and @driverminnie is wonderful. #hilarious #Bravo ðŸ‘ðŸ»ðŸ‘ðŸ»,joy,3
647,"Our tone of voice: we're like One Direction, we're thoughtful and timid, yet playful",joy,1
648,Each day is what you make of it! #goals #challenges #business #goals #optimism #happy #success #photographer #photography #ThursdayThoughts,joy,1
649,"don't be with some just because they try to drown you in gifts. be with someone who makes you truly happy, without the materialistic things.",joy,0
650,@RealKyper @NHL watching the jubilant scrum at the end of the day and remembering they're all still kids! #priceless,joy,2
651,"cluck cluck cluck, wolf wolf wolf , chirp chirp chirp is all I ever hear.",joy,0
652,"As the birds begin to chirp, I try to sleep. #Jetlag",joy,0
653,@ofc_ALDUBQC Glad you gained some cheery vibes just by looking at our Happy Meal! ðŸ˜Š,joy,2
654,What an exhilarating last minute of overtime #WCH2016,joy,3
655,@joemrusso happy birthdayyyyyy pretty. Miss you!,joy,3
656,It's hard to not cheer for team North America since US got taken out.,joy,0
657,At the end of the day you gotta be #happy for you.,joy,2
658,"@gardiner_love : Thank you so much, Gloria! You're so sweet, and thoughtful! You just made my day more joyful! I love you too! ðŸ˜ŠðŸ’•",joy,3
659,Val reminds me of one of the cheerful witches that looks after Aurora in Disneyâ€™s Sleeping Beauty. #GBBO,joy,1
660,don't put famous dex in a tweet with breezy lol chris is that guy dex a bitch lmao n music ass,joy,0
661,@1xfly you sir are hilarious,joy,2
662,@madisenrb she's so sweet &amp; playful ðŸ˜,joy,3
663,Best quote from a 7 in German - Almost #happy,joy,0
664,"When you wake up from a dream laughing at something stupid, and that makes you laugh more ",joy,3
665,"You must be knowing #blithe means (adj.)  Happy, cheerful.",joy,2
666,"I really love the customer service @LifeProof they're always so nice, helpful and cheerful !",joy,3
667,"@musicfae15 [He grumbled as he sat atop the sushi bar stool, crossing his arms defiantly, in a playful gesture, though he gave anyone who &gt;",joy,0
668,@JamieNicks_ it makes complete sense and i'm elated to hear this :],joy,3
669,Drawing mini-comics is joyful; folding mini-comics is meditative and relaxing. I think I need to do them for more than just Halloween...,joy,2
670,@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears #laughter,joy,2
671,@GameGrumps THANK YOU SO MUCH FOR COMING TO DETROIT I'm going to sob joyful rainbows now brb,joy,3
672,Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically,joy,1
673,@dressenn @amerson6562 @RosaTrunk @iam_spl_ @michaelk487 @Silau25 \nGAðŸ™‹ Have a joyful day,joy,3
674,@ByeKandace can't cheer for a jigaboo,joy,0
675,"@eleanor_binks at least Blake lively and Ryan Reynolds are still together, God bless what a beaut couple",joy,1
676,Too fucking playful,joy,0
677,#terribledebatequestions has given me so many laughs this afternoon! Thanks Twitter!  #cleverpeople,joy,3
678,@Steeeevie_ breezy luvvvv,joy,2
679,"@SowerAsh007 Great to hear. If there's one thing that makes you feel more like yourself, it;s some hearty chicken noodle soup, right?",joy,1
680,@Jen_Lee @mostlymartha @edotwoods we just found thin mints in a freezer clean. i couldn't be more elated.,joy,3
681,@Matalan when the lady in Xmas dept answers your call as 'hello mrs Xmas' yep true story #winning #Xmas #cheer #goodcustomerservice â¤ ðŸ“žðŸ‘ðŸ˜Š,joy,3
682,Your #smile is a messenger of your good will.,joy,2
683,We have been a better second half team this season. So there's that. ,joy,0
684,"@chenaidavid easy, breezy, beautiful rasta mon",joy,1
685,@Nick_Offerman I'll be there!! Can't wait for all the #mirth!,joy,2
686,@p_dortch7 I make sacrifices to make you happy,joy,0
687,@rosyIipH glee glee glee glee gLEE GLEE i LOST LOST LOST lowe much,joy,1
688,"Of cheerfulness, or a good temper - the more it is spent, the more of it remains.",joy,2
689,@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday #smile,joy,3
690,Asked one thing from our guys tonight and got it! #happy #proud #disappointed - THAT IS FOOTBALL #timetoclimbthetable,joy,2
691,Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday #breezy,joy,0
692,@Y2JaKe85 yessir. Also cheering for Sweden bc of Lundqvist,joy,1
693,@RyuRedwings2 and I have discovered you can now send animated gifs over the updated iMessage,joy,0
694,"Sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs. Like a big, gleeful spider.",joy,0
695,@B4caferacer I see things in  the clouds that others can't see so I can #elate,joy,2
696,It feels good to get outside for a minute and get some fresh air.  It's hard to stay cooped up inside all day ,joy,2
697,"@Casper10666 I assure you there is no laughter, but increasing anger at the costs, and arrogance of Westminster.",joy,0
698,love to play underlord while listening to cheery anime music,joy,2
699,"The book that can start improving your relationship tonight.  Taking you on a journey of #fun, #laughter, #romance and #metaphysics.  httâ€¦",joy,1
700,Does anyone remember a movie that is animated in the late 70's called Shame of the Jungle John Bulushi was in it wild if that's your taste,joy,0
701,that's my breezy breezy breezy that's my breezy that's my buzzinnnnnn.,joy,1
702,Food that gets delivered ðŸ˜ðŸ™ŒðŸ»  ,joy,3
703,"@finkowska @PigletParker they happen. I expect your thumbs were all over the place in glee, interpreting my double negative.",joy,0
704,"Logically speaking, this can't be the worst I've ever felt and even if it was then its passing will still be a joyous occasion",joy,0
705,tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor #exhilarating #NYCletsgo,joy,2
706,These girls who are playful and childlike seem to have such lovely relationships. Can't imagine them having serious convos but it's cute  ðŸ˜ðŸ˜,joy,3
707,Hey NASCAR fans. Are you going to the race in Loudon this weekend?  Why not stop by New Day Diner for a great hearty breakfast before you go,joy,0
708,@niceoneWern @Alotta_Pain the gleesome threesome,joy,0
709,@MericanMainer AWW. I had a Maine Coon when I was little named Ted Eddy the Wonder Cat. They're such good cats! Very playful and sweet,joy,2
710,Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday ,joy,0
711,"@_haye_ optimism is he'll lose, that's actually a compromise :P",joy,0
712,@LeBatardShow #heyday Race war 2016,joy,0
713,@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life. ,joy,1
714,"Watching football matches without commentary is something that I rejoice, found a transmission of Cityâ€™s match like that today, joyful.",joy,3
715,will i ever get the nerve to quit the restaurant ??? find out tonite on glee!,joy,0
716,Happy #internationaldayofpeace everyone hoping that the world becomes a better place less division more happiness keep smiling. ðŸ˜„ðŸ˜„â¤ï¸,joy,3
717,*violently screams at the four winds* WE AINT EVER GETTING OLDER *cute jovial rhythm starts* *moves hips along and waves arms in the air*,joy,2
718,I feel like one of my friends brought this freshmen in my class over to pre game earlier in the year bc she keeps smiling at me,joy,1
719,@peachkellipop the whole thread is jovial and fun and then this comment is like FULL of misogyny,joy,0
720,I love this hearty negro laugh jade and @XavierDLeau let out re:lochte ðŸ˜‚ðŸ˜‚,joy,3
721,"myself that despite the absolute delight my children and I would feel having a kitten in our home, the misery my husband would feel is more.",joy,0
722,Kayaking is merriment together with sevylor inflatable kayaks: eYGgJxMl,joy,2
723,@DipstickDipper \n'It's alright!' She said cheerfully trying to make the moment fun,joy,1
724,Watch this amazing live.ly broadcast by @maisiev #lively #musically,joy,2
725,"TheNiceBot: IndyMN I thought the holidays could not get any more cheerful, and then I met you. #TheNiceBot #Ø§Ù„Ø®ÙØ¬ÙŠ",joy,3
726,"Cover it up with a smile, maybe it'll get better",joy,0
727,"Update: I have yet to hang out with @MisElizaJane, but I'm still hopeful! #optimism",joy,1
728,Hannah: 'This week on Survivor: Find out who is more buoyant. Gen X or Millenials!' #survivor,joy,1
729,The #most wasteful day is a #day without ,joy,0
730,"I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight  #quote",joy,0
731,@sydneyswans #cheer #cheer the #red and #white we are now off to #grand final to #win the #fight. Thanks @JetstarAirways,joy,2
732,It's so breezy I love it ðŸŒ¬ï¸ðŸƒðŸ’›,joy,2
733,Omg I'm outside making beats with garageband and some little birds  decided to chirp along ï¼ˆâ‰§âˆ‡â‰¦ï¼‰,joy,2
734,"Be joyful in hope, patient in affliction, faithful in prayer. Romans 12:12",joy,0
735,"Lord Jesus, I donâ€™t want to be in prison. I want to be free. Entice my heart with the beauty of Your truth &amp; allow me to rejoice in it. Amen",joy,0
736,Today is the first time any math professor let us live early before the class time !!! #15 min #feelsgood #happy #wednesday #,joy,3
737,Melissa Benoist and Grant Gustin HAVE to do a musical crossover episode! #glee origins #arrowverse,joy,2
738,So happy my next class is canceled bc..im od tired ðŸ˜­,joy,2
739,A delight to be at the Lane tonight and witness the debuts of some young talent that could be the backbone of our club!! #COYS,joy,2
740,"The Lord thy God in the midst of thee is mighty; he will save, he will rejoice over thee with joy; \nZephaniah 3:17 KJV",joy,2
741,"Be happy not because everything is good, but because you can see the good side of everything ",joy,2
742,Happy Birthday @Brooke56_56 #cheer #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer,joy,3
743,Method into thin out assault corridor thine liveliness: cHd,joy,0
744,"I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight #hilarious #quote",joy,0
745,@daveweigel a laurel and hearty handshake,joy,1
746,@LethbridgeCity I love how playful you guys are becoming -- both on- and offline! ðŸš— ðŸš• ðŸš™ #beepbeep,joy,2
747,Watch this amazing live.ly broadcast by @matt.boss  #musicallyjh,joy,1
748,A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious,joy,1
749,Somebody who has braved the storm is brewing. #cheerful,joy,1
750,Watch this amazing live.ly broadcast by @matt.boss #lively #musicallyjh,joy,1
751,A 'non-permissive environment' is also called a 'battleground' - #MilSpeak ,joy,0
752,Being #happy means letting go of the clinging and attachment to things in your life. #WednesdayWisdom #life,joy,1
753,it was both lively &amp; lovely @crumblepie15 @buryprofs @DittoBistro #BuffnPolish,joy,1
754,I see I'll be hovering over the block button today with much glee.,joy,1
755,@JessicaZ00 @ZRlondon ditto!! Such an amazing atmosphere! #PhilippPlein #cheerleaders #stunt #LondonEvents #cheer,joy,3
756,@Zerfash â€” can't wait.' She said cheerfully and grinned.,joy,3
757,"We so elated, we celebrated like Obama waited until his last day in office to tell the nation, brothers is getting their reparations",joy,1
758,A presentations propensity for hilarity plays a large part in determining it's funny/offensive ratio and how well such thoughts will go over,joy,1
759,@Corsair those sparkling looks like a gay vampire ðŸ˜,joy,1
760,"@Somong_MGMT We need 2 bust up the elites in DC, we need jobs 4 all, we need to clean up the blithe in inner Cities, rebuild housing...cont2",joy,0
761,[Moment of levity on the B41] Baby: I want ISIS! Give me ISIS!\nMom: Shh!\nBaby: I want ISIS!\nWest Indian woman: She wants what?\nMom: *Ices*.,joy,1
762,Pain in both your hips during squats is a sign of youthfulness and being spry right? ðŸ¤ðŸ¤ðŸ¤ðŸ¤,joy,0
763,Good morning joyful people. Choose happiness to have a great day today #morning  #happiness #grandmercurejktkemayoran,joy,3
764,"ninaturner: Mine too. With what is happening in country, I needed this moment of levity bernblade LisaVikingstad",joy,0
765,@rheafraserx took them an awfy long time to spot their goal was disallowed â˜ºï¸ #pleasing,joy,0
766,Do what makes you successful and #happy now and forever,joy,2
767,hilarity ensues,joy,2
768,Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration ,joy,1
769,Stack up with porthole under way heyday through worthy of faith bull's-eye transportation services: moM,joy,0
770,"@mcharlesworth7 Forget the hair, that salon looks so light &amp; cheery! Would go there for a coffee &amp; read a book!",joy,3
771,It's the #FirstDayofFall and I'm so happy. Sipping my #PumpkinSpice flavored coffee and #smiling! Happy Fall everyone! #amwriting,joy,3
772,"Good #CX most often doesn't require all that much. #smile, #care, #relate and be #helpful. Thanks, Lakis Court Hotel in #cyprus",joy,2
773,@BattleSmitten \n\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so âž¤,joy,1
774,i fix a clever ritual to make you feel frolicsome,joy,1
775,@DJ_Musicologist #Disney's 1994 #animated #musical #film #TheLionKing was influenced by #WilliamShakespeare's #Hamlet. Songs by #EltonJohn.,joy,1
776,@Tomstarling86 He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the end.,joy,0
777,@ErinAndrews I â¤ï¸you on DWTS You make my night every show! ðŸ˜˜ ,joy,3
778,"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today  #nosleep",joy,0
779,"I'll find Myself smiling and even laughing at jokes that I don't even think are particularly funny, and I know it's because YOU love them!",joy,2
780,@tunaeP_ cheer upâ˜ºï¸,joy,1
781,Her charm is liveliness but this is also her weakness.,joy,0
782,"@Girlandlurchers Yep, peeps on here always out to cheer others up! I'm fine, drooling at GBBO x",joy,2
783,Happy birthday @iRidhiDogra keep smiling always.Wishing you a wonderful year ahead mam,joy,3
784,@beautyfulli_ami that guy in the back of your picture is hilarious,joy,2
785,Like I said âž¡ there's plenty of cheddar in the cheese to go around! For everyone. â˜º #smile,joy,2
786,@MacDsmash you should get some @SSB_Swedish delight,joy,1
787,@wenniss are you cheering for team Sweden today or team North American?,joy,0
788,The Quarterback' wrecks me every time.. ,joy,0
789,It's funny that everyone came in my life as they like how far I'm cheerful and self confident could make me 3abla kaml fg2a kda ðŸ˜‚ðŸ˜‚ðŸ˜‚,joy,3
790,"@PersephoneOD Her cheerful voice echoed through the grand, familiar home, a smile blossoming on my rosy brims, 'Mom.' I reciprocated the --",joy,1
791,Come to the @BullSkitComedy FUNdraiser this Fri. at 8pm @TheScottBlock. Because #pie + #face = !,joy,1
792,"#Followback Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. ",joy,2
793,Online now !!!:) all day come play with me !! I'm happy happy horny playful sweet sour;),joy,3
794,The smell of freshly cut grass didn't even cheer me up...boy oh boy,joy,0
795,Smile at people and see what happens.  I think you'll be surprised #smile more #surprisepeople #influenceinternational,joy,3
796,"And the weathers so breezy, man why can't life always be this easy?",joy,1
797,Accept the challenges so that you can literally even feel the exhilaration of victory.' -- George S. Patton ðŸ¶,joy,1
798,"Dehydrated, exhausted, stressed but still blessed. ",joy,0
799,Fee otherwise tricks: palm oil delegation mt jaunty resident: TZxCHLdAQ,joy,0
800,i animated a little thing i might post it tomorrow since itll be a Good Thursday.. nice...,joy,2
801,smoking weed while you watch 12 pull somebody else over is the most joyous thing ever.,joy,2
802,"And the weather so breezy, man why can't life always be this easy",joy,2
803,@faithstrust @TheeCurrentYear imagine being this stupid for trying to chirp because of some racist prick.,joy,0
804,.@POTUS Obama describes his temperament as 'steady &amp; on the buoyant side.',joy,0
805,@billie21806 @cnnbrk tell that to your bodies cheering on the deaths of black people by cops. their fear is killing us.,joy,0
806,"You know what's great about #GBBO ? Contestants helping each other, cheering each other on. So important.",joy,2
807,Some People hate nothing more than a happy confident person. Never mind #happy #confident,joy,0
808,I'm just still . So happy .\nA blast,joy,3
809,"@LostGermain ' Want to have a spar?' The prince smiles and reaches for his hilt and his icy eyes keep on Aaron, a playful look in his eyes.",joy,1
810,"I just really enjoy bright colors, like the colors you would see downtown Miami",joy,3
811,"I am a simple human being who just really loves @aliciakeys like truly, madly, deeply rejoicing in her existence, class and queendom",joy,3
812,"Be happy not because everything is good, but because you can see the good side of everything  #optimism",joy,2
813,@SteveStratford9 @PaulTowheyJr @ClassicDrWho @BBC @bbcdoctorwho all those will get animated IMO. Companion changes/Monsters/Classics.,joy,0
814,"A cheerful heart is good medicine, but a crushed spirit dries up the bones. A wicked man accepts a bribe in secret to pervert  justice.",joy,1
815,Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n #tears  #moretears,joy,1
816,For what a beautiful day. #elated,joy,3
817,Watch this amazing live.ly broadcast by @kaylaaa_sartorious #lively #musically,joy,2
818,Chris would take full responsibility and would want us all to rejoice in the memories we all had with him.,joy,0
819,Watch this amazing live.ly broadcast by @its.finfin  #musically,joy,1
820,@Cherie_Fitz it's being extremely playful,joy,1
821,Epicurus~ The man least dependent upon the morrow goes to meet the morrow most cheerfully.,joy,1
822,@fillegrossiere @PeasParsley @tombrodude bobs burgers is an animated show. Maybe Bob looks like him. They would cast him based on voice too,joy,0
823,"WHY TF DO BROKE BOYS KEEP TRYNA FIND GF's? GET UR FUCKIN $$$ RIGHT B4 I SMACK YO BITCHASS, she deserves 2be happy &amp; u don't deserve that ass",joy,0
824,@TampaBayRay I cried with laughter.,joy,2
825,@LiamJamesVernon love the optimism!! BLUE MOON!,joy,3
826,Big thanks to Brad Pitt who's trashy ways brought a modicum of levity to an otherwise lame week of political ðŸ’¤.,joy,0
827,Gen 8:21 NIVâ€”The Lord smelled the pleasing aroma and said in his heart: â€œNever again will Iâ€¦ lifelong depravity,joy,0
828,@essdotX the jovial and forgiving negro is always pressed upon to act against his/her self-interest in favor of the oppressor,joy,0
829,@bruins_514 @gorddownie @thehipdotcom It would be #TragicallyHip if they can #help @TOYSFORASMILE make #hospitalized  #sick #kids #smile ðŸ˜ŠâœŒâ¤,joy,1
830,Your lion's heart\nWill protect you under stormy skies\nAnd I will always be listening for your laughter and your tears,joy,1
831,@iyaycruz lets see chirp,joy,0
832,noah fence but i want a harley quinn or blake lively layout,joy,0
833,@LFScott57 Miss Cookie sends her thanks! She's not as spry as she used to be - like me! She doesn't have the adventures the young pups do!,joy,2
834,@7we4k LordDerply for it. It's like yugioh for animated shows!,joy,1
835,"Being a veteran just totally got me out of a ticket. I'm elated right now, close call.",joy,2
836,@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future  #gottawearshades #LetsGoYankees,joy,0
837,"#PeaceIsPossible when both party accept one another and rejoice together after #OndoGuber,Nov26. @JciOndokingdom @cuttie_dove @Lekibeat",joy,1
838,"While I was walking, a little boy in a red shirt(5/6 years of age) shouting from a distance of 3 meters, in a jovial manner saying...",joy,2
839,@aradsliff don't know I'm from nj we are the worst on purpose. #laughter,joy,1
840,Day 9 and I am elated because I'm taking PTO tomorrow so I'm doneeeee. But:,joy,3
841,"@Babylonian I convinced my mom to watch it. Killgrave gave her literal nightmares, but watched last episode four times. #smile",joy,0
842,"And by the way, Takeru's eyes sparkling while eating was like the cutest thing ever.",joy,3
843,what does everyone have against sparkling water?!? such a bomb drink when you mix it with stuff,joy,0
844,@ardit_haliti I'm so gutted. I loved her cheery disposition.,joy,1
845,"@MalYoung @AngelicaMcD I hope to now see some levity, light, romance and happiness come Stitch and Abby's way after such a long hard road.",joy,0
846,May the optimism of tomorrow be your foundation for today.,joy,2
847,@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,joy,1
848,Watch this amazing live.ly broadcast by @swagrman_fan #lively #musically,joy,1
849,The people that call in to POV on KX4 make my night. ,joy,1
850,Watch this amazing live.ly broadcast by @kelli.peterson #lively #musically.   Come WATCH,joy,1
851,@indermethil True. We were rejoicing the fact that we signed a quality young CB but we need one more at least. @MarcBartra ? mebbe :P,joy,0
852,It's Thursday which means it's Grey's day #TGIT #rejoice,joy,2
853,#MeogysDailyVocabEnhancment Elation: quality or state of being elated; feeling or state of great joy or pride,joy,0
854,Currently listening to @ScottFoxonair &amp; @KatCallaghan @Z1035Toronto podcasts!! Can you guys please move to #yvr ?  #missyou,joy,0
855,#PiersGough on thoroughly lively and imaginative developersâ€”â€œSager have always challenged us to do better and do better.â€ @IslingtonSq,joy,0
856,"Accept the challenges, So that you may feel the exhilaration of victory.\n\nTOMIHO IpaglabanMo TapingDay2",joy,1
857,To give cheerfully.,joy,1
858,"â€œDonâ€™t burn out; keep yourselves fueled and aflame. Be alert servants of the Master, cheerfully expectant.' Romans 12:11-12",joy,1
859,What a #lively #lovely #shower ðŸ˜‡ ..,joy,3
860,"With that draw, the scum must be rubbing their hands with glee! Typical draw for the Woolwich lot!!! #jammygunnerscum",joy,0
861,@cedricyarbrough We love you! #hilarious   We are looking forward to SO much more!  #kudos on the #pilot @Speechless_ABC #speechless,joy,3
862,#smile every morning to a positive head start with your #clients relations,joy,2
863,@jimadair3 Guitar shop owners everywhere rejoice,joy,2
864,"I'm moving this weekend &amp; my sugar daddy will replace it so, it is what it is. Niggas still happy.",joy,1
865,@FoRDaYS14 ðŸ˜³ chewing what?  #arcdental #turlock,joy,0
866,Top seed Johnson chases double delight at Tour Championship,joy,1
867,"@ChrisLoesch @DLoesch Modern Day book-burning without all that awful guilt. Oh, and now with more gleeful social sharing for the a$$hats.",joy,0
868,The Quarterback' wrecks me every time.. #glee,joy,1
869,@jessbr0ughton don't be shy next time! We're a cheery bunch. :) \n\nSam. X,joy,1
870,"Tomorrow, is the FIRST DAY OF ðŸ‚ðŸ‚FALLðŸðŸand I'm elated!!!!!",joy,3
871,For a moment I found myself smiling,joy,2
872,"I like talking to someone who makes me laugh, laughter is the best medicine",joy,2
873,@julwhite chirp chirp! :),joy,1
874,"On my way rejoicing, to the pulpit @ Park City Baptist Church, Surrey BC. for Midweek Service.",joy,2
875,"Be it a rainy day, be it cheerful sunshine, I am a Prussian, want nothing to be but a Prussian.:|",joy,0
876,@RayGemini I've got 8 coming back this week. It's so joyous isn't it haha,joy,2
877,@ADenkyirah Happy birthday! Hope you have a wonderful day filled with lots of joy and laughter &lt;3 (despite tumblr being a jerk- once again),joy,3
878,@reinervshunter you got thisðŸ’™ #staystrong #smile #yourebeautiful,joy,3
879,But I got to see her last when she was lively and talkative and I was able to tell her I loved her so that's what matters.,joy,0
880,Sometimes I get to sit back and be proud of myself for pleasing Him so well.,joy,0
881,Catering channel's at the height technics hearty enjoyment symptomatize: vrlfEyrN,joy,2
882,"@715d1\nI bought the Steam port of Vice City, and to my delight Billie Jean is on the soundtrack!",joy,3
883,tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor  #NYCletsgo,joy,2
884,"@mediacrooks @thenewshour @LodhiMaleeha @ndtv @IndiaToday This is hilarious ! Not a Freudian slip, eh !",joy,2
885,The boys rejoice as badger corner has been reclaimed for our first social of the year #cluboftheyear,joy,2
886,I hate it when im singing and some idiot thinks they can just join in with me like...this is not fcking glee #MeanRikonaBot,joy,0
887,Decide to stop being afraid. To just stop. What are you now free to do?\n\n #brave #free #honest #healthy  #life #living  #love,joy,1
888,"@NoorBazzi14 lowkey I want to go just to chirp Anna LOL but say hi to Atkins for me!! One of my favourite coaches, he's smart and caring",joy,2
889,How sad is it that I'm rejoicing over a 72ðŸ’€ #collegekills,joy,0
890,Such merriment &amp; laughter from @dadwroteaporno at @KingsPlace &amp; an instructional PowerPoint presentation.Well done to all concerned &amp; thanks,joy,2
891,"I love seeing happy women, that glow is something real.",joy,3
892,"Traditionalists say it should be bored by or bored with, but not bored of, a 'rule' cheerfully ignored",joy,0
893,@doctorofinfo I was just introducing a little levity to the convo. Yep!,joy,2
894,"@nw_autonate \n\n*She held the back of his skull, smiling into the kiss.*",joy,1
